Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
1543,1.48019e-51,0.117054,5000,1.13672,14.8926,1,0.136719,0.0546875,0.0546875
1544,1.48164e-51,0.117039,5000,1.13281,14.8838,1,0.132812,0.0507812,0.0507812
1545,1.48164e-51,0.117039,5000,1.13477,14.9102,1,0.134766,0.0488281,0.0488281
1546,1.48164e-51,0.117039,5000,1.13184,14.9473,1,0.131836,0.0546875,0.0546875
1547,1.4793e-51,0.117055,5000,1.13574,14.8984,1,0.135742,0.0595703,0.0595703
1548,1.48019e-51,0.117073,5000,1.12402,14.8564,0.999023,0.125,0.0615234,0.0615234
1549,1.48019e-51,0.117073,5000,1.12109,14.8008,0.999023,0.12207,0.0449219,0.0449219
1550,1.48019e-51,0.117054,5000,1.11328,14.7354,1,0.113281,0.0585938,0.0585938
1551,1.48164e-51,0.117039,5000,1.11523,14.7295,1,0.115234,0.0419922,0.0419922
1552,1.48164e-51,0.117039,5000,1.09961,14.6602,1,0.0996094,0.0537109,0.0537109
1553,1.48164e-51,0.117039,5000,1.10352,14.6787,1,0.103516,0.0576172,0.0576172
1554,1.48019e-51,0.117068,5000,1.10156,14.7139,1,0.101562,0.0566406,0.0566406
1555,1.48019e-51,0.117073,5000,1.09473,14.7754,0.999023,0.0957031,0.0498047,0.0498047
1556,1.48164e-51,0.117039,5000,1.10938,14.793,1,0.109375,0.0546875,0.0546875
1557,1.48019e-51,0.117073,5000,1.10742,14.8711,0.999023,0.108398,0.0605469,0.0605469
1558,1.48164e-51,0.117039,5000,1.09961,14.8057,1,0.0996094,0.0498047,0.0498047
1559,1.48164e-51,0.117039,5000,1.10059,14.8408,1,0.100586,0.0458984,0.0458984
1560,1.48164e-51,0.117039,5000,1.09766,14.8105,1,0.0976562,0.046875,0.046875
1561,1.48019e-51,0.117073,5000,1.08887,14.7715,0.999023,0.0898438,0.046875,0.046875
1562,1.48164e-51,0.117039,5000,1.0918,14.8252,1,0.0917969,0.0478516,0.0478516
1563,1.47875e-51,0.117088,5000,1.07617,14.7725,0.999023,0.0771484,0.0634766,0.0634766
1564,1.48164e-51,0.117039,5000,1.08496,14.7031,1,0.0849609,0.0488281,0.0488281
1565,1.48164e-51,0.117039,5000,1.08789,14.6973,1,0.0878906,0.0517578,0.0517578
1566,1.48164e-51,0.117039,5000,1.08594,14.707,1,0.0859375,0.0390625,0.0390625
1567,1.48164e-51,0.117039,5000,1.09375,14.6807,1,0.09375,0.0615234,0.0615234
1568,1.4773e-51,0.117103,5000,1.08691,14.5645,0.999023,0.0878906,0.0419922,0.0419922
1569,1.48164e-51,0.117039,5000,1.08789,14.5,1,0.0878906,0.0478516,0.0478516
1570,1.48164e-51,0.117039,5000,1.08887,14.4922,1,0.0888672,0.0400391,0.0400391
1571,1.48019e-51,0.117054,5000,1.10156,14.5322,1,0.101562,0.046875,0.046875
1572,1.47875e-51,0.117088,5000,1.10547,14.5049,0.999023,0.106445,0.0556641,0.0556641
1573,1.48164e-51,0.117039,5000,1.10547,14.498,1,0.105469,0.0566406,0.0566406
1574,1.48164e-51,0.117039,5000,1.10645,14.54,1,0.106445,0.0537109,0.0537109
1575,1.47875e-51,0.117095,5000,1.11035,14.543,0.999023,0.111328,0.0517578,0.0517578
1576,1.48164e-51,0.117039,5000,1.11914,14.501,1,0.119141,0.0458984,0.0458984
1577,1.48019e-51,0.117054,5000,1.11914,14.5322,1,0.119141,0.0537109,0.0537109
1578,1.48164e-51,0.117039,5000,1.13086,14.5771,1,0.130859,0.0458984,0.0458984
1579,1.48164e-51,0.117039,5000,1.12988,14.5557,1,0.129883,0.0566406,0.0566406
1580,1.48019e-51,0.117073,5000,1.11719,14.5391,0.999023,0.118164,0.046875,0.046875
1581,1.48164e-51,0.117039,5000,1.12109,14.5596,1,0.121094,0.0507812,0.0507812
1582,1.48019e-51,0.117073,5000,1.12695,14.6484,0.999023,0.12793,0.0654297,0.0654297
1583,1.48164e-51,0.117039,5000,1.1377,14.71,1,0.137695,0.0439453,0.0439453
1584,1.48164e-51,0.117039,5000,1.13281,14.7568,1,0.132812,0.0507812,0.0507812
1585,1.4773e-51,0.117143,5000,1.12109,14.7422,0.99707,0.124023,0.0527344,0.0527344
1586,1.48164e-51,0.117039,5000,1.12891,14.708,1,0.128906,0.0419922,0.0419922
1587,1.48164e-51,0.117039,5000,1.12305,14.7383,1,0.123047,0.0585938,0.0585938
1588,1.48019e-51,0.117054,5000,1.12207,14.791,1,0.12207,0.0488281,0.0488281
1589,1.48019e-51,0.117054,5000,1.11426,14.7832,1,0.114258,0.0537109,0.0537109
1590,1.48164e-51,0.117039,5000,1.12012,14.7012,1,0.120117,0.0419922,0.0419922
1591,1.47875e-51,0.117069,5000,1.10547,14.6211,1,0.105469,0.0517578,0.0517578
1592,1.48164e-51,0.117039,5000,1.11328,14.6338,1,0.113281,0.0517578,0.0517578
1593,1.48019e-51,0.117054,5000,1.10938,14.6318,1,0.109375,0.0410156,0.0410156
1594,1.48164e-51,0.117039,5000,1.11035,14.6758,1,0.110352,0.0449219,0.0449219
1595,1.48019e-51,0.117054,5000,1.12402,14.7256,1,0.124023,0.0498047,0.0498047
1596,1.48164e-51,0.117039,5000,1.12402,14.7295,1,0.124023,0.0537109,0.0537109
1597,1.48164e-51,0.117039,5000,1.11816,14.7441,1,0.118164,0.0429688,0.0429688
1598,1.48164e-51,0.117039,5000,1.10059,14.665,1,0.100586,0.0400391,0.0400391
1599,1.48164e-51,0.117039,5000,1.11523,14.7578,1,0.115234,0.0546875,0.0546875
1600,1.48164e-51,0.117039,5000,1.11816,14.7695,1,0.118164,0.0498047,0.0498047
1601,1.48019e-51,0.117061,5000,1.11426,14.7148,1,0.114258,0.0439453,0.0439453
1602,1.48164e-51,0.117039,5000,1.11719,14.6445,1,0.117188,0.046875,0.046875
1603,1.48164e-51,0.117039,5000,1.13379,14.6709,1,0.133789,0.0498047,0.0498047
1604,1.48019e-51,0.117073,5000,1.13477,14.667,0.999023,0.135742,0.0576172,0.0576172
1605,1.48164e-51,0.117039,5000,1.14746,14.7139,1,0.147461,0.0498047,0.0498047
1606,1.48164e-51,0.117039,5000,1.14453,14.6895,1,0.144531,0.0625,0.0625
1607,1.48164e-51,0.117039,5000,1.1543,14.7139,1,0.154297,0.0390625,0.0390625
1608,1.48164e-51,0.117039,5000,1.15137,14.7412,1,0.151367,0.0380859,0.0380859
1609,1.48164e-51,0.117039,5000,1.15039,14.7393,1,0.150391,0.0537109,0.0537109
1610,1.47585e-51,0.117119,5000,1.14453,14.7402,0.999023,0.145508,0.0546875,0.0546875
1611,1.48164e-51,0.117039,5000,1.12109,14.7266,1,0.121094,0.0585938,0.0585938
1612,1.48164e-51,0.117039,5000,1.12109,14.7861,1,0.121094,0.0361328,0.0361328
1613,1.48164e-51,0.117039,5000,1.11328,14.792,1,0.113281,0.0527344,0.0527344
1614,1.47875e-51,0.117088,5000,1.11621,14.8232,0.999023,0.117188,0.046875,0.046875
1615,1.48019e-51,0.117073,5000,1.11035,14.8232,0.999023,0.111328,0.0478516,0.0478516
1616,1.47875e-51,0.117088,5000,1.11816,14.835,0.999023,0.119141,0.0595703,0.0595703
1617,1.48164e-51,0.117039,5000,1.13281,14.8945,1,0.132812,0.0585938,0.0585938
1618,1.48019e-51,0.117054,5000,1.12988,14.8779,1,0.129883,0.0488281,0.0488281
1619,1.48019e-51,0.117073,5000,1.14258,14.959,0.999023,0.143555,0.0595703,0.0595703
1620,1.48164e-51,0.117039,5000,1.13477,14.8984,1,0.134766,0.0478516,0.0478516
1621,1.48164e-51,0.117039,5000,1.1377,14.8311,1,0.137695,0.0517578,0.0517578
1622,1.48164e-51,0.117039,5000,1.12402,14.8125,1,0.124023,0.0429688,0.0429688
1623,1.48164e-51,0.117039,5000,1.12207,14.6904,1,0.12207,0.0410156,0.0410156
1624,1.48164e-51,0.117039,5000,1.13574,14.6465,1,0.135742,0.0498047,0.0498047
1625,1.48164e-51,0.117039,5000,1.125,14.6973,1,0.125,0.046875,0.046875
1626,1.48164e-51,0.117039,5000,1.14746,14.8066,1,0.147461,0.046875,0.046875
1627,1.48019e-51,0.117081,5000,1.16016,14.8018,1,0.160156,0.0419922,0.0419922
1628,1.48164e-51,0.117039,5000,1.15918,14.7988,1.00098,0.158203,0.0449219,0.0449219
1629,1.47875e-51,0.117088,5000,1.15137,14.7217,1.00098,0.150391,0.0527344,0.0527344
1630,1.48164e-51,0.117039,5000,1.14355,14.7246,1.00098,0.142578,0.0458984,0.0458984
1631,1.48164e-51,0.117039,5000,1.13477,14.7256,1.00098,0.133789,0.0556641,0.0556641
1632,1.48019e-51,0.117073,5000,1.13867,14.7236,1.00195,0.136719,0.0527344,0.0527344
1633,1.48164e-51,0.117039,5000,1.14648,14.7139,1.00488,0.141602,0.0517578,0.0517578
1634,1.48164e-51,0.117039,5000,1.14453,14.6611,1.00195,0.142578,0.0546875,0.0546875
1635,1.4793e-51,0.117074,5000,1.1416,14.623,1,0.141602,0.0410156,0.0410156
1636,1.48164e-51,0.117039,5000,1.14648,14.585,1,0.146484,0.0517578,0.0517578
1637,1.47875e-51,0.117088,5000,1.14062,14.5566,0.999023,0.141602,0.0605469,0.0605469
1638,1.48164e-51,0.117039,5000,1.14648,14.6191,1,0.146484,0.0654297,0.0654297
1639,1.48164e-51,0.117039,5000,1.13672,14.6074,1,0.136719,0.0478516,0.0478516
1640,1.48164e-51,0.117039,5000,1.12793,14.624,1,0.12793,0.0507812,0.0507812
1641,1.48019e-51,0.117073,5000,1.11621,14.585,0.999023,0.117188,0.0605469,0.0605469
1642,1.47875e-51,0.117088,5000,1.125,14.6611,0.999023,0.125977,0.0507812,0.0507812
1643,1.48164e-51,0.117039,5000,1.13379,14.6865,1,0.133789,0.0429688,0.0429688
1644,1.48164e-51,0.117039,5000,1.14258,14.708,1,0.142578,0.0439453,0.0439453
1645,1.4773e-51,0.117143,5000,1.13867,14.6611,0.99707,0.141602,0.0595703,0.0595703
1646,1.48019e-51,0.117068,5000,1.15723,14.6904,1,0.157227,0.0390625,0.0390625
1647,1.48164e-51,0.117039,5000,1.14941,14.6328,1,0.149414,0.03125,0.03125
1648,1.48164e-51,0.117039,5000,1.1377,14.5576,1,0.137695,0.0361328,0.0361328
1649,1.48164e-51,0.117039,5000,1.1377,14.6064,1,0.137695,0.03125,0.03125
1650,1.48164e-51,0.117039,5000,1.1582,14.6611,1,0.158203,0.0537109,0.0537109
1651,1.48164e-51,0.117039,5000,1.16309,14.6221,1,0.163086,0.0556641,0.0556641
1652,1.48164e-51,0.117039,5000,1.16406,14.7012,1,0.164062,0.0488281,0.0488281
1653,1.48164e-51,0.117039,5000,1.15723,14.6963,1,0.157227,0.0546875,0.0546875
1654,1.48164e-51,0.117039,5000,1.16504,14.7334,1,0.165039,0.0595703,0.0595703
1655,1.47875e-51,0.117108,5000,1.1582,14.6729,0.998047,0.160156,0.0488281,0.0488281
1656,1.48164e-51,0.117039,5000,1.16016,14.5986,1,0.160156,0.0449219,0.0449219
1657,1.48164e-51,0.117039,5000,1.15723,14.6436,1,0.157227,0.0400391,0.0400391
1658,1.48019e-51,0.117073,5000,1.16406,14.5986,0.999023,0.165039,0.0478516,0.0478516
1659,1.48019e-51,0.117073,5000,1.15137,14.5449,0.999023,0.152344,0.0537109,0.0537109
1660,1.48019e-51,0.117073,5000,1.16406,14.6367,0.999023,0.165039,0.0546875,0.0546875
1661,1.48164e-51,0.117039,5000,1.16016,14.5996,1,0.160156,0.0634766,0.0634766
1662,1.48019e-51,0.117073,5000,1.16699,14.6279,0.999023,0.167969,0.0507812,0.0507812
1663,1.48019e-51,0.117061,5000,1.15625,14.5586,1,0.15625,0.0585938,0.0585938
1664,1.47875e-51,0.117088,5000,1.16113,14.5293,0.999023,0.162109,0.0566406,0.0566406
1665,1.48164e-51,0.117039,5000,1.16113,14.4258,1,0.161133,0.0498047,0.0498047
1666,1.48019e-51,0.117054,5000,1.14941,14.3438,1,0.149414,0.0449219,0.0449219
1667,1.48164e-51,0.117039,5000,1.13379,14.3779,1,0.133789,0.0507812,0.0507812
1668,1.48164e-51,0.117039,5000,1.13184,14.3682,1,0.131836,0.0615234,0.0615234
1669,1.48164e-51,0.117039,5000,1.12891,14.3496,1,0.128906,0.0546875,0.0546875
1670,1.48019e-51,0.117054,5000,1.14062,14.4238,1,0.140625,0.0478516,0.0478516
1671,1.48019e-51,0.117073,5000,1.16309,14.5127,0.999023,0.164062,0.0351562,0.0351562
1672,1.48019e-51,0.117054,5000,1.16797,14.415,1,0.167969,0.0458984,0.0458984
1673,1.48164e-51,0.117039,5000,1.16602,14.4346,1,0.166016,0.046875,0.046875
1674,1.48164e-51,0.117039,5000,1.1582,14.3398,1,0.158203,0.0351562,0.0351562
1675,1.48164e-51,0.117039,5000,1.15234,14.2471,1,0.152344,0.0449219,0.0449219
1676,1.48019e-51,0.117068,5000,1.14746,14.2217,1,0.147461,0.0595703,0.0595703
1677,1.48164e-51,0.117039,5000,1.16797,14.3359,1,0.167969,0.0644531,0.0644531
1678,1.48164e-51,0.117039,5000,1.17188,14.3398,1,0.171875,0.0576172,0.0576172
1679,1.48164e-51,0.117039,5000,1.16504,14.3535,1,0.165039,0.0527344,0.0527344
1680,1.48019e-51,0.117073,5000,1.17773,14.3721,0.999023,0.178711,0.046875,0.046875
1681,1.48164e-51,0.117039,5000,1.17383,14.3555,1,0.173828,0.046875,0.046875
1682,1.48164e-51,0.117039,5000,1.18457,14.3555,1,0.18457,0.0527344,0.0527344
1683,1.48164e-51,0.117039,5000,1.19238,14.4111,1,0.192383,0.0488281,0.0488281
1684,1.47875e-51,0.117088,5000,1.18848,14.4727,0.999023,0.189453,0.0537109,0.0537109
1685,1.48164e-51,0.117039,5000,1.18457,14.5,1,0.18457,0.0371094,0.0371094
1686,1.48164e-51,0.117039,5000,1.20605,14.625,1,0.206055,0.0605469,0.0605469
1687,1.48164e-51,0.117039,5000,1.20801,14.6113,1,0.208008,0.0615234,0.0615234
1688,1.48164e-51,0.117039,5000,1.21387,14.6592,1,0.213867,0.0498047,0.0498047
1689,1.47875e-51,0.117088,5000,1.20996,14.6318,0.999023,0.210938,0.0449219,0.0449219
1690,1.48164e-51,0.117039,5000,1.22461,14.7051,1,0.224609,0.0488281,0.0488281
1691,1.48164e-51,0.117039,5000,1.21875,14.6875,1,0.21875,0.0488281,0.0488281
1692,1.48019e-51,0.117054,5000,1.22656,14.7373,1,0.226562,0.0478516,0.0478516
1693,1.48164e-51,0.117039,5000,1.23633,14.7578,1,0.236328,0.046875,0.046875
1694,1.48164e-51,0.117039,5000,1.22168,14.708,1,0.22168,0.0527344,0.0527344
1695,1.48164e-51,0.117039,5000,1.21484,14.6768,1,0.214844,0.0537109,0.0537109
1696,1.48164e-51,0.117039,5000,1.21191,14.623,1,0.211914,0.0507812,0.0507812
1697,1.48019e-51,0.117073,5000,1.21777,14.6045,1,0.217773,0.0380859,0.0380859
1698,1.48164e-51,0.117039,5000,1.2207,14.6289,1.00098,0.219727,0.0527344,0.0527344
1699,1.48164e-51,0.117039,5000,1.23242,14.6543,1.00098,0.231445,0.046875,0.046875
1700,1.48019e-51,0.117073,5000,1.22949,14.7207,0.999023,0.230469,0.0390625,0.0390625
1701,1.48019e-51,0.117054,5000,1.24414,14.707,1,0.244141,0.0517578,0.0517578
1702,1.48164e-51,0.117039,5000,1.25488,14.6953,1,0.254883,0.0566406,0.0566406
1703,1.48019e-51,0.117054,5000,1.2627,14.7188,1,0.262695,0.0439453,0.0439453
1704,1.48019e-51,0.117073,5000,1.24316,14.7129,0.999023,0.244141,0.0292969,0.0292969
1705,1.48019e-51,0.117054,5000,1.25781,14.6904,1,0.257812,0.0527344,0.0527344
1706,1.48164e-51,0.117039,5000,1.27539,14.7129,1,0.275391,0.0419922,0.0419922
1707,1.48164e-51,0.117039,5000,1.26465,14.6279,1,0.264648,0.0595703,0.0595703
1708,1.48164e-51,0.117039,5000,1.25195,14.5381,1,0.251953,0.0615234,0.0615234
1709,1.48164e-51,0.117039,5000,1.27148,14.6172,1,0.271484,0.0361328,0.0361328
1710,1.47875e-51,0.117088,5000,1.27344,14.6816,0.999023,0.274414,0.0585938,0.0585938
1711,1.48164e-51,0.117039,5000,1.28809,14.7188,1,0.288086,0.0498047,0.0498047
1712,1.48164e-51,0.117039,5000,1.29883,14.751,1,0.298828,0.0449219,0.0449219
1713,1.48019e-51,0.117073,5000,1.29004,14.7031,1,0.291016,0.0478516,0.0478516
1714,1.48164e-51,0.117039,5000,1.29102,14.7803,1,0.291016,0.0644531,0.0644531
1715,1.48164e-51,0.117039,5000,1.28711,14.8555,1,0.287109,0.0429688,0.0429688
1716,1.48164e-51,0.117039,5000,1.29199,14.8945,1,0.291992,0.046875,0.046875
1717,1.48019e-51,0.117073,5000,1.29102,14.9199,0.999023,0.291992,0.0615234,0.0615234
1718,1.48164e-51,0.117039,5000,1.30469,15.0088,1,0.304688,0.0527344,0.0527344
1719,1.48164e-51,0.117039,5000,1.29297,14.9785,1,0.292969,0.0556641,0.0556641
1720,1.48164e-51,0.117039,5000,1.27344,14.9238,1,0.273438,0.0410156,0.0410156
1721,1.48164e-51,0.117039,5000,1.28516,14.9834,1,0.285156,0.0537109,0.0537109
1722,1.48164e-51,0.117039,5000,1.27734,14.8887,1,0.277344,0.0517578,0.0517578
1723,1.48164e-51,0.117039,5000,1.27344,14.8955,1,0.273438,0.0507812,0.0507812
1724,1.48019e-51,0.117054,5000,1.26953,14.8516,1,0.269531,0.0478516,0.0478516
1725,1.48019e-51,0.117073,5000,1.26465,14.9131,0.999023,0.265625,0.0488281,0.0488281
1726,1.48019e-51,0.117054,5000,1.27832,14.918,1,0.27832,0.0595703,0.0595703
1727,1.48164e-51,0.117039,5000,1.29883,14.9082,1,0.298828,0.0458984,0.0458984
1728,1.4793e-51,0.117055,5000,1.28906,14.8066,1,0.289062,0.0566406,0.0566406
1729,1.48164e-51,0.117039,5000,1.29004,14.8438,1,0.290039,0.0498047,0.0498047
1730,1.48164e-51,0.117039,5000,1.2998,14.916,1,0.299805,0.0625,0.0625
1731,1.48164e-51,0.117039,5000,1.30176,14.8828,1,0.301758,0.0605469,0.0605469
1732,1.48164e-51,0.117039,5000,1.27637,14.7969,1,0.276367,0.0498047,0.0498047
1733,1.48164e-51,0.117039,5000,1.25879,14.7129,1,0.258789,0.0488281,0.0488281
1734,1.48019e-51,0.117073,5000,1.24902,14.707,0.999023,0.25,0.0546875,0.0546875
1735,1.48164e-51,0.117039,5000,1.23438,14.7354,1,0.234375,0.03125,0.03125
1736,1.48019e-51,0.117054,5000,1.2207,14.6797,1,0.220703,0.046875,0.046875
1737,1.48164e-51,0.117039,5000,1.21973,14.6133,1,0.219727,0.0517578,0.0517578
1738,1.48164e-51,0.117039,5000,1.22461,14.5957,1,0.224609,0.0527344,0.0527344
1739,1.48164e-51,0.117039,5000,1.22461,14.5947,1,0.224609,0.0458984,0.0458984
1740,1.48164e-51,0.117039,5000,1.20117,14.5127,1,0.201172,0.0478516,0.0478516
1741,1.48164e-51,0.117039,5000,1.19043,14.4385,1,0.19043,0.0527344,0.0527344
1742,1.48164e-51,0.117039,5000,1.19531,14.4688,1,0.195312,0.0478516,0.0478516
1743,1.47875e-51,0.117108,5000,1.2002,14.5352,0.998047,0.202148,0.0527344,0.0527344
1744,1.48164e-51,0.117039,5000,1.18945,14.4648,1,0.189453,0.0449219,0.0449219
1745,1.48019e-51,0.117073,5000,1.18945,14.4248,0.999023,0.19043,0.0429688,0.0429688
1746,1.48019e-51,0.117073,5000,1.17969,14.4404,0.999023,0.180664,0.0605469,0.0605469
1747,1.47875e-51,0.117069,5000,1.17773,14.4463,1,0.177734,0.0566406,0.0566406
1748,1.48164e-51,0.117039,5000,1.18457,14.4443,1,0.18457,0.0585938,0.0585938
1749,1.48019e-51,0.117061,5000,1.1875,14.4316,1,0.1875,0.0527344,0.0527344
1750,1.48164e-51,0.117039,5000,1.18457,14.4346,1,0.18457,0.0419922,0.0419922
1751,1.48164e-51,0.117039,5000,1.16309,14.4023,1,0.163086,0.0556641,0.0556641
1752,1.48164e-51,0.117039,5000,1.17383,14.4688,1,0.173828,0.0488281,0.0488281
1753,1.47875e-51,0.117108,5000,1.17188,14.4805,0.998047,0.173828,0.0390625,0.0390625
1754,1.48019e-51,0.117054,5000,1.19434,14.5098,1,0.194336,0.0625,0.0625
1755,1.48164e-51,0.117039,5000,1.18945,14.4824,1,0.189453,0.0576172,0.0576172
1756,1.48019e-51,0.117054,5000,1.18848,14.5371,1,0.188477,0.0634766,0.0634766
1757,1.48164e-51,0.117039,5000,1.18848,14.458,1,0.188477,0.0390625,0.0390625
1758,1.47875e-51,0.117108,5000,1.19141,14.5,0.998047,0.193359,0.0576172,0.0576172
1759,1.4793e-51,0.117074,5000,1.19727,14.5186,0.999023,0.198242,0.0400391,0.0400391
1760,1.48019e-51,0.117054,5000,1.20703,14.5928,1,0.207031,0.0498047,0.0498047
1761,1.48164e-51,0.117039,5000,1.22852,14.626,1,0.228516,0.0556641,0.0556641
1762,1.48019e-51,0.117073,5000,1.22949,14.6299,0.999023,0.230469,0.0488281,0.0488281
1763,1.48019e-51,0.117054,5000,1.21875,14.5684,1,0.21875,0.0429688,0.0429688
1764,1.48164e-51,0.117039,5000,1.22168,14.6113,1,0.22168,0.046875,0.046875
1765,1.48164e-51,0.117039,5000,1.22461,14.5859,1,0.224609,0.0419922,0.0419922
1766,1.48164e-51,0.117039,5000,1.25293,14.6299,1,0.25293,0.0380859,0.0380859
1767,1.48164e-51,0.117039,5000,1.25098,14.6445,1,0.250977,0.0410156,0.0410156
1768,1.48019e-51,0.117054,5000,1.24219,14.6553,1,0.242188,0.0478516,0.0478516
1769,1.48019e-51,0.117073,5000,1.24707,14.6416,0.999023,0.248047,0.0439453,0.0439453
1770,1.47875e-51,0.117108,5000,1.26465,14.6934,0.998047,0.266602,0.0546875,0.0546875
1771,1.48164e-51,0.117039,5000,1.25391,14.6533,1,0.253906,0.0488281,0.0488281
1772,1.48164e-51,0.117039,5000,1.23438,14.6318,1,0.234375,0.0458984,0.0458984
1773,1.48164e-51,0.117039,5000,1.21973,14.5947,1,0.219727,0.0507812,0.0507812
1774,1.48164e-51,0.117039,5000,1.20605,14.6221,1,0.206055,0.0458984,0.0458984
1775,1.48164e-51,0.117039,5000,1.21777,14.6973,1,0.217773,0.0458984,0.0458984
1776,1.48164e-51,0.117039,5000,1.21777,14.7109,1,0.217773,0.0625,0.0625
1777,1.48164e-51,0.117039,5000,1.21875,14.7432,1,0.21875,0.0537109,0.0537109
1778,1.47875e-51,0.117088,5000,1.20996,14.7246,0.999023,0.210938,0.0517578,0.0517578
1779,1.48164e-51,0.117039,5000,1.19238,14.6855,1,0.192383,0.0449219,0.0449219
1780,1.48164e-51,0.117039,5000,1.18848,14.6377,1,0.188477,0.046875,0.046875
1781,1.4793e-51,0.117074,5000,1.18945,14.666,0.999023,0.19043,0.0625,0.0625
1782,1.48019e-51,0.117073,5000,1.19043,14.6377,0.999023,0.191406,0.0478516,0.0478516
1783,1.48164e-51,0.117039,5000,1.20996,14.6406,1,0.209961,0.0498047,0.0498047
1784,1.48164e-51,0.117039,5000,1.19922,14.6494,1,0.199219,0.0537109,0.0537109
1785,1.48164e-51,0.117039,5000,1.18945,14.5732,1,0.189453,0.0478516,0.0478516
1786,1.48164e-51,0.117039,5000,1.20117,14.583,1,0.201172,0.0478516,0.0478516
1787,1.48019e-51,0.117054,5000,1.21777,14.6191,1,0.217773,0.0605469,0.0605469
1788,1.48164e-51,0.117039,5000,1.21973,14.5869,1,0.219727,0.0498047,0.0498047
1789,1.48164e-51,0.117039,5000,1.22363,14.6309,1,0.223633,0.0458984,0.0458984
1790,1.48164e-51,0.117039,5000,1.25586,14.7119,1,0.255859,0.0507812,0.0507812
1791,1.48019e-51,0.117073,5000,1.25293,14.6963,0.999023,0.253906,0.0488281,0.0488281
1792,1.4793e-51,0.117074,5000,1.25,14.7129,0.999023,0.250977,0.0625,0.0625
1793,1.48019e-51,0.117054,5000,1.25,14.7051,1,0.25,0.0419922,0.0419922
1794,1.48019e-51,0.117054,5000,1.2373,14.7402,1,0.237305,0.0537109,0.0537109
1795,1.48164e-51,0.117039,5000,1.2207,14.7031,1,0.220703,0.0449219,0.0449219
1796,1.48164e-51,0.117039,5000,1.21875,14.7236,1,0.21875,0.0410156,0.0410156
1797,1.48164e-51,0.117039,5000,1.21289,14.6699,1,0.212891,0.0380859,0.0380859
1798,1.48075e-51,0.11704,5000,1.20801,14.6338,1,0.208008,0.046875,0.046875
1799,1.48164e-51,0.117039,5000,1.21582,14.5537,1,0.21582,0.046875,0.046875
1800,1.48164e-51,0.117039,5000,1.22168,14.6094,1,0.22168,0.046875,0.046875
1801,1.4773e-51,0.117098,5000,1.22266,14.6191,1,0.222656,0.0566406,0.0566406
1802,1.48019e-51,0.117054,5000,1.21777,14.5889,1,0.217773,0.0498047,0.0498047
1803,1.48019e-51,0.117054,5000,1.21289,14.6006,1,0.212891,0.0419922,0.0419922
1804,1.48164e-51,0.117039,5000,1.20508,14.5518,1,0.205078,0.0371094,0.0371094
1805,1.48164e-51,0.117039,5000,1.18848,14.4854,1,0.188477,0.0449219,0.0449219
1806,1.48019e-51,0.117073,5000,1.17773,14.5088,0.999023,0.178711,0.0507812,0.0507812
1807,1.48164e-51,0.117039,5000,1.2041,14.4941,1,0.204102,0.0458984,0.0458984
1808,1.48164e-51,0.117039,5000,1.20508,14.501,1,0.205078,0.0498047,0.0498047
1809,1.48164e-51,0.117039,5000,1.22363,14.5801,1,0.223633,0.0390625,0.0390625
1810,1.48164e-51,0.117039,5000,1.2334,14.5605,1,0.233398,0.0576172,0.0576172
1811,1.48164e-51,0.117039,5000,1.24121,14.5605,1,0.241211,0.0478516,0.0478516
1812,1.48019e-51,0.117073,5000,1.24805,14.5273,0.999023,0.249023,0.0527344,0.0527344
1813,1.48164e-51,0.117039,5000,1.25098,14.5996,1,0.250977,0.0537109,0.0537109
1814,1.48164e-51,0.117039,5000,1.24512,14.6016,1,0.245117,0.0361328,0.0361328
1815,1.48164e-51,0.117039,5000,1.25781,14.6709,1,0.257812,0.0566406,0.0566406
1816,1.48164e-51,0.117039,5000,1.26562,14.6816,1,0.265625,0.0527344,0.0527344
1817,1.48019e-51,0.117073,5000,1.2627,14.668,0.999023,0.263672,0.0507812,0.0507812
1818,1.48019e-51,0.117073,5000,1.26465,14.625,0.999023,0.265625,0.0517578,0.0517578
1819,1.48164e-51,0.117039,5000,1.27539,14.5996,1,0.275391,0.0527344,0.0527344
1820,1.47875e-51,0.117082,5000,1.26367,14.6084,1,0.263672,0.0488281,0.0488281
1821,1.48164e-51,0.117039,5000,1.27832,14.6689,1,0.27832,0.0517578,0.0517578
1822,1.48019e-51,0.117054,5000,1.27344,14.6562,1,0.273438,0.0478516,0.0478516
1823,1.48019e-51,0.117073,5000,1.2832,14.6553,0.999023,0.28418,0.0351562,0.0351562
1824,1.48164e-51,0.117039,5000,1.29004,14.6895,1,0.290039,0.0546875,0.0546875
1825,1.48019e-51,0.117073,5000,1.28711,14.707,0.999023,0.288086,0.0507812,0.0507812
1826,1.47875e-51,0.117088,5000,1.27539,14.6836,0.999023,0.276367,0.0634766,0.0634766
1827,1.48019e-51,0.117054,5000,1.27734,14.6807,1,0.277344,0.0507812,0.0507812
1828,1.48164e-51,0.117039,5000,1.29688,14.7266,1,0.296875,0.0488281,0.0488281
1829,1.48019e-51,0.117054,5000,1.29688,14.6748,1,0.296875,0.0615234,0.0615234
